Brand,Title,Rating,Author,Date,Review
Flixbus UK,Easy to book,5,,2024-09-22T17:43:10.000Z,Easy to book | No faff | They were also the only bus company that would do late night journeys from Niagara to Toronto which enabled us to watch the fireworks before taking the bus back. The only suggestion would be to have a 10:30pm bus for those returning to Toronto just after the fireworks. We ended up having to wait an hour for our bus because of the availability
Flixbus UK,Bus Trip Cardiff to Heathrow - Cardiff,5,,2024-09-22T13:10:41.000Z,"Fitted in With our time scales for our trip, Decent price"
Flixbus UK,Very comfortable y…,5,,2024-09-22T11:25:10.000Z,Cheap and best to travel any destination. It has good tracking app know where it is the bus are. .
Flixbus UK,Easy to use will use again company was recomended to me,5,,2024-09-22T10:45:39.000Z,
Flixbus UK,should have just got a megabus tbh,2,,2024-09-22T10:25:15.000Z,"both journeys were in replacement coaches, the return journey arrived an hour late."
Flixbus UK,They do what they say on the tin,4,,2024-09-22T09:49:41.000Z,They do what they say on the tin. The coach left on time. It arrived on time. The price is good.
Flixbus UK,"The creator, all mighty allh",5,,2024-09-22T04:16:05.000Z,"Wow ,That's is great EXPERIENCE ,I prefer to trip , Thank u ,Gentlemen"
Flixbus UK,"Fare cheap, so the service and behaviour, all are cheap",1,,2024-09-22T01:37:05.000Z,"I have already submitted a review about the delay of your service on the 20th of September 2024. I was scheduled to board the 6:05 PM bus from Birmingham to Victoria, London, and I had expressed my concern about missing my connecting bus at 10 PM from London to Colchester. | Unfortunately, that bus arrived approximately an hour late. When I showed the driver (Bus 030) my booking, he attempted to scan the QR code from my soft copy but immediately told me it was not a valid ticket after just one attempt. He refused to scan it again and told me I was not allowed to travel, stating I did not have a valid ticket. Without further explanation, he went inside the bus and sat in the driver’s seat, preparing to close the door. | I was panicked and frightened. As an international student unfamiliar with this country, I feared what would happen if I missed my next bus—where would I stay for the night in an unknown city? I repeatedly tried to convince the driver by showing him the email copy of my ticket. I placed my luggage on the second step of the bus and stood on the first step, leaning inside to request that he not leave without me, as I had a valid ticket. Despite my pleas, the driver (white, stocky build, around 5’7” to 5’9” with an oval-shaped face, as far as I remember) came over, grabbed my luggage, and forced me off the bus while using inappropriate language and a rude tone (the CCTV footage will provide evidence of this interaction). | He then closed the door and drove off, leaving me distressed and stranded. | Thankfully, there were several other passengers and bystanders waiting for the next FlixBus to London and Manchester. Many of them were upset on my behalf and tried to console me, assuring me that they would speak to the next driver. While they were supporting me, someone suggested I contact customer service. I attempted to do so, but my phone battery was running low, and I had to disconnect the call to save enough charge to check my travel details. I asked my daughter to call on my behalf, and she tried three times. On each occasion, customer service promised to call back after 30 minutes, but they never followed through. | After about half an hour, the next bus arrived. Both the passengers and bystanders explained my situation to the driver (tall, stout, of African origin), and he assured me he would sort it out after checking all the tickets. Once he had completed that, he kindly allowed me to board and told me he would drop me off at Victoria Coach Station. I was incredibly grateful for the kindness of the passengers and this driver (CCTV footage will confirm this as well). I boarded the bus and began my journey to London. | However, due to the delay, I arrived 20 minutes late and missed my connecting bus to Colchester. I approached the FlixBus night service personnel at Victoria Coach Station and explained everything that had happened, but I was told there were no bus service to Colchester by Flixbus. I was advised to purchase another ticket for a 2:40 AM (National Express bus service)bus on the 21st of September. With no other option, I had to ask my daughter to buy me another ticket online. | As an international student on a tight budget, these unexpected expenses were a huge burden. On top of the new bus fare, I had to spend additional money on food while I waited for the next bus, and these costs were not part of my planned expenses. | I am requesting a full refund for all the extra costs I incurred due to the inappropriate behavior of your driver, including the additional bus fare and other related expenses. I also expect an explanation of the driver’s conduct and steps that will be taken to ensure this doesn’t happen to anyone else. CCTV footage will back up my account, and I believe the testimonies of my fellow passengers will do the same. | While I am grateful for the help of the second driver and the other passengers, I should not have been treated this way by the first driver. I urge FlixBus to review this situation with empathy and provide a fair resolution. | I look forward to your prompt response and action. | This was not the first incident. On the 26th of August 2024, while waiting at 7 AM to catch a FlixBus to London, I received an email early in the morning informing me that my bus had been canceled. The original bus was scheduled to depart at 9 AM from London to Leeds. Instead, FlixBus rebooked me on a bus at 1:30 PM the same day. On that occasion as well, I had to spend extra money on food due to the extended waiting time. I didn’t file a complaint at the time, but now that this is happening again, it has become extremely distressing and frightening, especially for international students who often have to travel for essential reasons."
Flixbus UK,Poor experience with Flixbus,1,,2024-09-21T22:27:12.000Z,"We booked 4 tickets to travel from Bristol Airport to Bridgend (South Wales) leaving @2.20pm on 21/09/24. | Having landed at 11.40am we had a bit of a wait ahead of us, so we got to the bus stop 20 mins before the bus was due to depart. We were then informed that the bus had already departed (25 mins early) without informing us, so we had to rebook for 4 new tickets on the next bus and wait in the airport for another 3 hours ! This bus company can't be relied on, so be aware when you book to travel with them, i suppose you get what you pay for."
Flixbus UK,Overall good experience some slight improvements needed.,4,,2024-09-21T21:13:06.000Z,The positives..Great price if you book early and you can book your seats. The staff are friendly ( the driver and colleague who checks you on). The coaches are clean and comfortable. Negatives ..I can only refer to my experience from Brussels to Bruges the signposting needs improving by making them clear as there was 3 bus stands .don't use the same bus number for different locations it confuses people. If you reserve a seat the driver should identify those seats instead of leaving the passengers to ask them to move. People don't queue when the bus arrives which can be dangerous if there are older people around.
Flixbus UK,lying thieves,1,,2024-09-21T19:47:45.000Z,"The coach to London was three hours late, so there was no point in using it, and as the coach was over two hours late I was told I could get a full refund. I was then told two weeks later that I was entitled to a refund as I'd taken the coach. They know this is not true as they have CCTV on their coaches. And, no matter how many times I tell them that I wasn't on the coach and that I can prove it with CCTV footage that I was in Sheffield, and transactions that day based in Sheffield, and eye witnesses that I was Sheffield, they tell me that these aren't proof that I didn't take the coach, that I was supposed to wait three hours and declare to the coach driver that I wasn't going to take the trip. Each rep I speak to gives me a different excuses, and takes 2 weeks to answer basic questions. They say there is a list of reasons they accept for a refund, but they don't divulge them or give access to them to help my case. They are lying thieves."
